id,k,original_nodes,original_edges,original_girth,original_vertex_connectivity,original_edge_connectivity,result_nodes,result_girth,result_vertex_connectivity,result_edge_connectivity,has_articulation,girth_preserved,is_k_regular,hamiltonian,original_graph6,result_graph6
20,3,124,186,3,3,3,248,3,3,3,False,True,True,,~?@{sPH@COC???@?B?A??_?C?????G??W??O??C???_??????@???B???A????????@????K????_???G?????_???A?????A?????@?????D?????A?????C?????AG?????A?????@???????_??????O??????S??????A??????@???????G_??????A???????O???????A????????G???????B????????g???????AG???_????G??@?????_???O????A??????_??G??@?????A??????A??@??????C??@??????_??C???G?????????A??????@??????????O?????????A??????????@G??????????o??????????E??????????AO???????????_??????????C???????????@???????????@_??????????@O???????????P??C?????????C??_????????@??@??????????G????????????C??O?????????G?????????????G???A?????????????G????????@????@?????????????@?????????_????????????B??????????????`?????????????O_????????????@?G????A??????????????A?????????C????A???????????????_?????????G???????G??????C????????_??????@???????G???????G???????G????????_?G???????????????A?????????????@??????????????@????????????????O?????????????????A????????????????G??????????????@????????????????@???????????????????_????????????????G??????????????????I?????????????????D??C???????????????_G?_??????????????OC?????????????????@?@????????????????CG?????????????????O?G????????????????OC?????????????????OA?G???????????????C?G????????????????@?O?A???????????????C?@?????????????????_??A????????????????_??_????????????????G??OC???????????????A??@,~?Bw`_S?__O@@GAA?@?@?OGA?_?@??C??A???_??C???O???_???_???O???C????_???A????C????O????G????A?????O????C?????G??????????????_???????????@??????g?????@O?????C???????_??????_??????O???????O???????_???????_???????O???????OG??????AC???????G????????O???????@?G???????_O???????C????????A?????????G@???????@?A????????????????????_???????????????????@??????????o??????????o?????????C??????????@??????????@???????????C???????????O???????????_???????????O???????????_???????????GG??????????CC???????????G????????????O???????????@?O???????????_G???????????G????????????@?????????????O@????????????_A????????????????????????????_???????????????????????????@??????????????o??????????????o?????????????C??????????????@??????????????@???????????????C???????????????O???????????????_???????????????_???????????????O???????????????OO??????????????AA?????????????????????????????????G?????????????????????????????????C????????????????I????????????????@O????????????????O?????????????????G?????????????????_????????????????@??????????????????C??????????????????_?????????????????@??????????????????G??????????????????GO?????????????????OG???????????????_??????????????????C??????????????????@????_??????????????A???C??????????????????_???????????????????O???????????????????O?G?????????????????A?C???????????????A????????????????????C????????????????????O????O???????????????G????G??????????????????_????????????????????C????????????????????@???_?????????????????A??C????????????????????A?????????????????????@??????????????????????O?????????????????????A??????????????G????????_?????????????O???????@??????????????????????CO?????????????????????AG?????????????????????O??????????????????????G???????????????????????O???????????????????????_?????????????A??????????C????????????@??????????G???????????????????????AO??????????????????????@A??????????????????????C????????????????????????_????????????????????????_?G?????????????????????@??O???????????????????????G????????????????????????@?????????????????????????O?_???????????????????????_C????????????????????????@?????????????????????????A??????????????????????????O?????????????????????????A????????????????????C??????O???????????????????_?????A??????????????????????????AG?????????????????????????CO?????????????????????????O??????????????????????????G???????????????????????????O???????????????????????????_?????????????????????_??????G????????????????????O??????C???????????????????????????CG???????????????????????????c??????????????????????????C????????????????????????????_???????????????O????????????_?G?????????????G???????????@??O???????????????????????????CG???????????????????????????A@?????????????A??????????????G?_????????????O?????????????@?C????????????????????????G?????????????????????????????C????????????????????????????O?????????????????????????????A???????????????????O?????????????????_???????????A?????????????????@????????????@?????????????????@?????????????_?????????????????_??????????????????????????????Q??????????????????????????????GO?????????????????????????????CO??????????????????????????????G_???????????????????????????????A???????????????????????????????@???????????????????????????????C????????????????????????????????_????????????????????????????????G????????????????????????????????O?????????O?????????????????????@O?????????G??????????????????????g???????????????????????????????AG????????????????????????????????P?????????A??????????????????????C@?????????O??????????????????????GA????????@?????????????????????????????????A???????????????????????????????????????????@???????????????O??????????????????G??????????????A??????????????????????????????????g?????????????????????????????????@O????????@???????????????????????????????????_????????????????????????????????????????A??????????????????A????????????????O??????????????????O??????????????????????????????????D???????????????????????????????????I????A???????????G???????????????????????@???????????C????????????????????????C?????????????O??????????????????????_????????????A??????????????????????_?????????????????????????????A?????@??????????????????????????????C??????O????????????????????????????O???????G????????????????????????????G??????O???????????????_????????????????????G???????????????C????????????????????O???????????????O?????????????????????_???????????????_?????????????????????O???????????????????????C?????????????_???????????????????????G????????????A???????????????????????O?????????????@???????????????????????A????????????????A??O????????????????????????????_??????C?A????????????????????????????@??????A??@????????????????????????????G??????C???_???????????????????????????O?????O??????????????????????????????????O???G??????????????????????????????????G????C?????????????????????????????????C@????G?????????????????????????????????GA?????G??????????????????????????????G????????C??????????????????????????????C???????@???????????????????????????????O????????G??????????????????????????????A???????A?????????????????????????????????A??G???C?????????????????????????????????C??O???@?????????????????????????????????_?C?????_???????????????????????????????@??A?
21,3,92,138,6,3,3,184,6,3,3,False,True,True,,~?@[sP@@?OC???@?I?U??O?`AOG??O??G??G??????G??@?O?C???@????_???O?G?O?@??GC???OG???O?????????@?????O????A???????????@?????@??????_??A??C???_??_?????@???A??A??????????????@???????O??????A???????C???????G???????C???????A????????C????????C????????O???????@G????????C???????D??????????G???????EA????????d???????C?AO???????_?C??????@_?A???????G?G????_??????S?????__?????????`???????????????G??????????A?????G?????G?????_????A???????????G???????????G???????????D????????????o???????????S????????????S???????G????????????O??????????O????????????G???????????????????G?????????????I_????????????E?????????????o????????????@G????????????@O????_?????????B????O????????@_???HA?????????????`G??????????T??????????????,~?Aw`_c@@?CA?A?@?A??_?O??_?@??C??A???O_?GC??cO?CG_?A???@???@????G????_???@????@C????a????G????@?????C?????G???????g??????_????I??????@????G?O????O?O???C?A????A??_???_?c????C?E???????G??????@?????????A???????@???????@????????G????????_???????@????????C????????A?????????_????????C????????@?????????A?????A???????????????_????_??????????????@??????A???_??????C???_?????????A???????????_????_????@?????C?????C????C??????O????G??????_????A???????????@??????????????????@O???????????I???????_???G_??????@????P????????????@?????????????_??????????????????????????G??????????????????????????@?????????????G?????????????@?????????????C??????????????G?????????????A??????????????O??????????????O??????????????_??????????????A???????????????O??????????????C???????????????G???????????????G???????????????C???????????????C????????????????_??????????????????????????A_??????G?????????????????????????A_??????C?????????G??????G?????????@???????_??????????????G_O??????????????@C?O?????????????????G?????????????????C?????????C??????????????????_?????????????????_????????_????????@????????@?????????G????????C?????????O????????A?????????CG?????????????????A@????????????????????????????????????????????????@????????????????????????????????????????_??????????????????@????????????????????C???????????????????A????????????????????A????????????????????G????????????????????A????????????????????C?????????????????????O????????????????????@?????????????????????A?????????????????????G?????????????????????C?????????????????????@??????????????????????G?????????????????????A??????????????????????C??????????????????????CG?????????????????????AO?????????????????????AA??????????????????????OO?????????????????????@???????????????????????A???????????????????????H???????????????????????E????????????????????????O???????????????????????A????????????????????G????I???????????????????O????S???????????????????C????O_??????????????????A????H???????????????????_????AO??????????????????C?????W???????????????????H???C????????????????????@A???G????????????????AA????????????????????????@@?????????????????????????S?????????????????????????A_????????????????????????????????????_?????????????????????????@??????????????????????????@???????????????????????????_??????????????A???????????C???????????????O??????????A????????????????O??????????C????????????????_??????????G??????????????????????????A_??????????????????????????@O???????????????????????????D????????????????????????????g????????????????????????????_???????????????????????????@???????????A???????????G????@???????????C???????????O?????_???????????????@??????_?????G????????????????_?????C?????@???????????C?????_????@??????????????????G????C?????A????????????????????_??O?????A????????????????????O??_?????@????????????????????O??C???????????@??????????????A???_???????????G?
22,3,96,144,6,3,3,192,6,3,3,False,True,True,,~?@_sP@@?OC???@?A?A????@??G??_?????C??A???_??_??A???A???A????G???A????G????_????@O????C???I??????G???Q?????o?????H?????E???_?_???G?A????_?C???A??C???????P??????G_?????AG??????P???????E???????E???????A???????@????????G???????A????????_???????A???G?????O????????O??C?????C????????@????_???@?????????C????C????C?????????C??????????Q?????????B??????????AO?????????E??????_??A???????_???_?????@????@??????O???@???A???????????G????????????????????A???????????A????????????_???????????G??????????G_???????????P????????????H????????????O_????????????A_?????????????G??????????????????????????@?????????????A?????????????A?A???????????A_B????????????G?O???????????C_AO???????????A?O??????????C_??G??????????B????_??????????H???_??????????@_??O??????????A?A??_??????????A?G?,~?B?`_S?__O@?G?A?@?@??G??_?@??C??A???_??C??@???A???A???@???@????G????_???@????CC???AA????_????C????@O????A_????A?????@??????O?????A????????????????G?????????????C??????G???????_??????O???????O??????@????????O???????_???????A????????G????????O???????@?????????_????????G????????@?????????O?????????_?????????????????????_???????????????????@??????????_??????????_?????????C??????????@??????????@???????????C????????C?A?????????G?A???????????A???????????@?????????C?@??????????_?G????????????_???????????@????????????C????????????A????????????????????????????G??????????????????????????@?????????????G?????????????A?????????????C??????????????O?????????????C??????????????C?????????O????_?????????G????G??????????????A???????????????O?????????C????C??????????G????G???????????????G???????????????C???????????????C????????????????_????????????GO???????????????Q???????????????@?_???????????????`????????????????I????????????????@O???????????????????H????????????????@A????????????????@@????????????????AA?????????????????S?????????????????A_???????????????????A??????????????????C???????????????????O??????????????????G??????????????????G??????????????????@?????????????????O???????????????????_?????????????????????A???????????????????@???????????????????@????????????????????G????????_????????O??????????@????????A???????????@????????@????????????_????????_???????????G????????@???????????@?????????_???????????C????????@????????????G????????A???????????????????????AO????????????????????@_?????????????????????D??????????????????????g??????????????????????_?????????????????????@??????????????????????@???????????????????????_????????????G?????????G????????????@?????????@?????????????C?????????O?????????????G?????????_????????????????_??????_????????????????O??????O????????????????C??????O?????????????????_?????A????????????????????G????_???????????????????O???@???????????????????C????@???????????????????A?????_???????????????????A???_?????????????????????O??C?????????????????????@???O?????????????????????A???_?????????????A????????????@????????????@????????????A?????????????O???????????C?????????????A????????????_????????????????_????????_????????????????@????????@?????????????????@????????O??????????????????_???????G???????A?????????????A?????A???????O?????????????O?????O?????O??????????????@?????@??????_??????????????A?????A???????_????????????G??????A???????O????????????C??????@?????@??????????????O???????O?????G?????????????A???????A????A?????C??????????????????????C?????_??????????????????????__????_?????????????????????@@????@????????????????????????_????G???????????????????????C????@???????????????????????S?????O???????????????????????g?????_???????????????????????????????????????????????AG????????????????????????????@C?????CA???????????????????????O?????`???????????????????????A????????????????????????????????????G_???????????????????????G????????????????????????????????????G_???????????????????????C????A_????????????????????????G?????S?????????????????????????_??@C??????????????????????????O???AG??????????????????????????O
23,3,22,33,5,3,3,44,5,3,3,False,True,True,True,UsP@@GOD???D?a?Q???C@?GG?O_?CGO?c?@GA@?G,k`_S?__O@?G?A?@?@@?GG?_?@??CO?AG??_??C??@???A????_A??O@??O???A????G????O????O_???H????G????@?????C?????G??????I_????DO???@C@????G_G???CAG????_CO????C@G????A?o?
24,3,22,33,5,3,3,44,5,3,3,False,True,True,True,UsP@@GOD??@@?I?Q???O@?_g?O_??G?ACA?Q?H?O,k`_c@@?CA?A?@?A??`?OG?_?@??CO?AG??O??G???_??C????_???O???O@??A?G??G????O????OC???GA???G_???@C????C?????G?????GA_???C@O????@C?????G_???AO@????E?G????@?P?????_G_
25,3,50,75,5,3,3,100,5,3,3,False,True,True,,qsP@@?OCO??@?A?A??_?G??_?A?????ACAOA?W?_?AO??@G??????G?_???O???C??@A???_????_?G??_????C?????@A????AC?????C?????G????@O?????G??????@??????G?????AO?????G_?????GWC???OO?A???G??_C????Q??C????P?@???G???A???C???_,~?@c`_c@@?CA?A?@?A??_?O??_?@??C@?A?_?O??G???_??C???A???@???@?@??G?G??_???@????CC???AA????g????D?????O?????_??????????????_???????????@??????_??????_?????C??????@??????@???????C??????A???????A???????A???????@???????@????????G????????_???????@????????CC???????AA????????_????????C????????@?????????A?????????A?A???????@?@???????@??????????G??????????a?????????@C?????????@C??????????a??????????_??????????C???????D???O???????I???_??????O?????A_????_?????@O?????????C????????????_?????GG???????G???OO???????O???S???????@????I????????_????G????a???????@????CO???????O????P????????_????a?????????????G?????????????C??????????????C??????????????_???????A?????G????????C?????O????????????????@???????????????_???_??????????_???C??????????C???????????????S???????????????g??????????????_I??????????????OD?????@????????OO??????G???????AA?
26,3,94,141,4,3,3,188,4,3,3,False,True,True,,~?@]sP@@?OCO??@?A?A????@??G??_??_??_??H??A???K???_?@???@?????O????C???OC????O??@?????O????A?????A_???@G????CG????@???_?O?????GC??C??????O???C??????O?A???C??????C??????@??????A???????@@??????_A?????C???????G??_???_G??????_C??????@????????O?????????????W????????C????????G????????@???????C????????@??@????????CC????????GG????????G?????????C?@???????C??????????C??????????O?????????@??????????????K???????????G??????????E???????????@??????????G_??????????A????????????G???????????G???????@??@?????????@??G????????????C_???????????A??_????????@O????????????W??????????G????@????????G????G?@????????????SA????????????g?A???????????_?A???????????O?A??????????@_??A????????????GO@????????????H?G??????????__???_?????????P????_?????????@G???,~?A{`_S?__O@?G?A?@?@??G??_?@??C@?A?_?_??C??@???A???A???@???@????G????_???@????C????A?????_?A??C??O??O?????_????A?????@??????O??O??A??A?????????????G?????????????C??????G???????_??????O???????O??????@????????O???????_???????A????????G????????O???????@@????????__???????G????????@?????????OO????????__????????????????????_???????????????????@??????????_??????????_?????????C??????????@??????????@???????????C??????????A???????????A???????????AA??????????@@??????????@????????????G????????????g???????????@O???????????C????????????A?????????????_????????????C?????????????O?????????????_?????????????_?????????????O?????????????C??????????????_?????????????G?_????????????O@?????????????O??????????????G??????????????A???????????????O??????????????C?C?????????????G?G????????_????A??????????O????@??????????O???????????????A????????????????G???????G????????O???????O????????????@?????????????????_????????????????_A???????????????C?O?????????????????CC????????????????GG?????????????A_????????????????@O????????????C???????@??????????_???????G????????????????G??????????????????O???????????????????CO?????????????????AG????????????????A???????????????????O??????????????????@?@?????????????????A?A??????????????????G???????????????????C??????????O???????????????????A???????????????????????????A???G????????????????C???O????????O????????????????????G?????????????????????G????????????????????@????????????????@???????????????D?????A???????????????I?????_???????????????_?????O???????????????O?????????C???????????C??????????_???????????_??????G?????????????_?G??????O????????????@??O?????C?????????????C????????A?????????????A???????????????????????_??????????????????????C?????????????????????@???????????????????????A????????????????????????A???????????????????????@??????????????????????@????????????????????????G???????????????????????_???????????????????????@????????????????????????O?????O??????????????????G?????G???????????????G????????????????????????@????????????????????????O?????????????????????????_????????????????????????GG????????????????????????CC?????????????????????????C?????????C????????????????_?????????_??????????????G??????????A???????????????O??????????C??????????????????????????C??????????????????????????A?????_?????????????????????a????C?????????????????????CO???O??????????????????????S????_??????????????????????g???A????????????????????AA?????@????????????????????@@??????C????????????????????C???????_????????????????????_?????G????????????????????__??????O???????????????????@@???????????????????????????P????????????????????????????G_?????????G????????????????AG??????????@?????????????????P?????????C????????????????????_??@?????G???????????????????C???A????????????????????????G_????????????????????????????CO?????????@?????????????????OC???????????G????????????????A?_??????????_A???????????????????????_????@?C??????????????????????@????@?O????????????????????????C????_G????????????????????????A?
27,3,12,18,3,3,3,24,3,3,3,False,True,True,True,KtP@?_H@gS?h,W`_SOg_O@?G?A?@??O?A??GG?OO@C??a??HG?@`??PC??aG
28,3,84,126,3,3,3,168,3,3,3,False,True,True,,~?@StPH?_@?W@?A?_?__?O?A?????G??O??S??C??@G??????@???A???A_???_???H??C_??G?_??G?C??@?@???O?G?A??@??@??A??_??O????????????_?????O?????D??????O?????@G??A???????_???????O??????O????????_??????C???????A???????@????????C?_??????_A??????A?_??????CG???????C????????C?C??????@?????????O?G???????_@???????A?@???????G?_???????G??_??????@?_????????H??????????S?????????AG??????????A???????????_??????????@??????????@???????????@@??????????AA??????????@O??????????A_???????????OG??????????AC???????????D????????????g????????????@?????????????c????????????G????????????@GG???????????E@????????????E,~?Ag`_cHP?CA@AA@?A??O?A??G??O??O??G??A???O??C@??GA??G???C???C?O??_A????_???@????@?????_????G????@?????P?????a?????_?????O?????OO????AA???G??????O??????O??????G?????????G??????@???????P???????a???????_???????O???????OO??????AA?????????????????G?????????????????C???????AG????????O_????????P?????????Q?????G??@??????C???O?????????_O????????AA?????????A??????????C??????????@???????????_??????????????????????G??????????????????????@??????_????G??????O????A???????????CO???????????Q???????G???C????????O???C????????????_O???????????GG????????????_????????????C?????????????C?????????????G????????G?????????????C??????????@??????????????G???????????????A??????????????C????????????@???????????????_??????????????????????????????????????G??????????????????????????????@???????????????G???????????????@???????????????CG???????????????K???????????????A????????????????O????????????????OG???????????????_O?????????????A?@???????????????O?_???????????????A@????????????????OA???????????????A?@???????????????@?A???????????????A??O??????????????@??A???????????A??????????????????C??????????????????O???????O??????????G???????G??????????A???????????????????O??????????????????C???????@???????????G???????A?????????????A????A??????????????@????@??????????????@??????O?????????????G?????A?????????????G?????G??????????????O?????O?????????????@???????O?????????????_??????G??????????????_???O????????????????C???G????????????????A??@??????????????????O??A??????????????????A???_?????????????????@???O??????????????????G??_??????????????????C??O???????????????????????_?????????????????????@???????????????????????O??????????????????????G???????????????????????A???????????????????????O?????????????????????@???????????????????????A????????????????????????G?A?????????????????????C?@?????????????????????@?C??????????????????????G?_??????????????????????E????????????????????????c???????????????????????CC???????????????????????AA????????????????????????C?G??????????????????????A?@???????????????????????C?C???????????????????????G?G???????????????????????A_????????????????????????@O????????????????????????CA?????????????????????????`?????_?????????????????????G???@??????????????????????O???C??????????????????????OO??A??????????????????????GG??C???????????????????????O??A???????????????????????G???O??????????????????????C?_??_??????????????????????GC
29,3,46,69,4,3,3,92,4,3,3,False,True,True,,msP`?_O@?O_Q?A?@_???@??G??_??_C?_??????G??@???C??@C???C??@O???O?????G???C????OG????G????W?????G???S?????g?????O???@?C????O@??????CO?O???P?@???@?O@????`?@????a??@@??A?A?_???_?,~?@[`_c@@?CAGB?@?A??O?A??_?@??@???_??_??C???OC??_G??_A??O@??O???A????G????O???@?????_????G????@?????O?????_?????g?????S??????O?O???A?A????G?G????O?O??????????@??C???????????C??G??????C???????C???????_???????G???????G????????_???????AG???????CO???????O????????G????????A?????????O?????@??CC?????A??GG?????A??G??????@??C????????????????????@@????????????????????OG?????????@???????????O??????????_??????????A???????????_???????????_???????????_???????????O?????????C?O??????????_A????????????C_???????????`?????G??????g?????O?????@O????_??G????G????C??@????@??????????OC????????????_G????????????_???A?????????O???@????@O??????@??????I???????G??????_??????g??????@??????@O??????@O???????C??????g???????A?
30,3,50,75,5,3,3,100,5,3,3,False,True,True,,qsP@@OODO??@?AAa??_?G??c?A_?????C??Q??I_??A???G????????_???O??GC????C????g????O???G????G@@????O?????_????D????OA???A??????_?g????C???????C??????O??@???O????C?C??????D????G?_????AG???O?????B?G????P??G????AG?,~?@c`_S?__O@?G?A?@?@C?G_?_?@??CP?AG_?a??CO??O???_???_???O???@????G???A????C????@??????C???O??????G????C?????C?????O?????C?????G??????_?????AG?????CO?????S??????I??????AG??????P??????@???????A????????_???????O???????D????????@???????D?????????G????????_????????G????????O????????@????????O?????????_??????????_?????????O????C????O?????_???A????A?????G_???C?????P?????????@@??????????__???????@??????????????G???????C??????????????@???????????G???????????A???????????A????????????G????_??????C????@???????C????????????CO???????????AG???A???????AO????O???????W????????C????C????????G????G?????????????A?????????????@??????????????O?????????????A?????????A????_?????????C???@??????????CC?????????????AA???????G????????O?A???@????????G??O????G????G???@?????@????@????A?????G?????????G?????C?????????C??????_????????@?O????O?????????GA
31,3,36,54,5,3,3,72,5,3,3,False,True,True,,csP@HOOC???@?AAa????@??GD?_?????C?CA??__??a??@G?@?C??C@??@@??C@?????c???@_????O????G?O??@?G???O@???D?A???Q,~?@G`_S?__O@?G?A@@A@A?H??_?@??C??A???`??C_??P???a???A???@???@????G????_C??@?_??CC???AA????_??????G???_??????@?????G?????A?????A??????G?????C??????C??????CO?????AG?????A_??????S????O??????????@???????????@????_??????@????????A????????_???????C????????C????????G?????????a????????CO???????@G????????B???????GO??????????AG_?????AO???????????G`??????@G?????????GO???????????CG?????????AO????AG?????G????P?????@????@C?????C????AG?????G
32,3,18,27,5,3,3,36,5,3,3,False,True,True,True,QsP@HOOC???@?QAa?A_@G?GgCOO,c`_S?__O@?G?AA@@@C?G_?_?@??C??A???a??CO??OA??_O??G???C????_G??OC??@@???GG???C?_??A@????a?????@W????S???AG@
33,3,88,132,4,3,3,176,4,3,3,False,True,True,,~?@WsP`?oO@?O_A?A?@??_BC??_?_G?@O??G??A???O???_??A???Q????_?G???@?@????G?@??G????G??@?_????H?????g??@??_??????????@?????@?????P_?????C??????_?????@??????A?C????????????@???????O??????@???????E???????A???????A????????o???O???????@????C???C?????????????W???A????_????????_????????o????????_@?????????E?????????o????????P???????????WC????????O?????????@????@?????????????????_?????????@??????????????????????@W??????????@???????????C??????????????????????A__???????????O???????????C??????????A?G??????????CG????????????G????????????OC??????E?????A????????????C????????????@?_?????B??????A??????A?????AA??????@?????@O??????A????OA????????C???AG??,~?Ao`_S?__O@OG_A?@??S?A_?_?@??@???_??GA?@?O?C???G???_???O???D????g???A????C????@?????_???A?_???OC?????C?????G?????_?????O????@C?????G_?????@??????G??????G??????O??????A_??????S??????CO??????G_????A???????@??????????A???????@?????????_???????@????????C????????A????????G_???????@C????????@?????????A?????????A_????????@O????????@??????????G???????????_?????????@??????????@O??????????g??????????_??????????C?????????C???????????G????????????AA??????????@@???????????@????????????G??????A_???????????D??????????????@???O?????????_??G??????A?????????????O???????????????O??D??????????_??I?????????A???G?????????@???C??????????????O?????????????@??????????????O??????????????G?????????????@???????????????O??????????????O??????????????@???????????????_???????????????_???????????????_???????????????O???????????????O???????????????A????????????????G????????????????O???????????????@O????????????????g????????????????G????????????????@?????????????????C?????????????????G?????????????????c?????????????????W?????????????????C??????????????????_????@??????????????????G??????????????????G??????????????????O?????????????????????????????????G??????????????????@???????????????????Q???????????????????o????_??????????????_????O??????????????O???????????????????C????????????????????_???????????????????G????????????????????O????????????????????P????????????????????G_????????????????????g????????????????????D???????????@?????????O???????????A?????????_????????????????????__????????????????????OO???????????S?????????????????????A_??????????????????????_?????????G???????????@??????????O????????????????????@C??????????????????????a???????????????????????A???????????????????????O?????????????????????OO??????????????????????__??????????????????G????A??????????????????C????@????O???????????@???????????A????????????G??????????????????????????????GG???????????????????????OO????????????????@?????@???????????????????_?????_?????????????_??????????A?????????????C???????????O????????????@?????O???????????????????A?????_????????????????????????????????G?????????????????????????C?????????????????????????@O?????????????????????????I??????????????????G???????_??????????????????O??????@??????????????????O???????@??????????????????G????????_?????????????????A????????I??????????????????O???????@O????????????????????????O???????????????????????????_???????????????????????????O?A?????????????????????????_?@????????????????@??????????@?????????????????G??????????G?????????????????G??????????O?????????????????O?????????A?????????????????A??????????@O????????????????C???????????g
34,3,26,39,5,3,3,52,5,3,3,False,True,True,,YsP@@GOD???@?A?i??_QG??_GQ??????C??A??I_C?A?C?G??GH??AI?,s`_c@@?CA?A?@?A??`?OG?_?@??CO?AG??O@?G?_?`??CA???_???O???P???AG???A????C?????@????OC????O???@?G???_C???C?C?????O?????C?????@??????G????A?_????C@??????D??????A_???A??_????O?C???????C????P??@???????O????P???_?????@D???????Gc
35,3,34,51,5,3,3,68,5,3,3,False,True,True,,asP@@GOC???@?A?A????@??G??_?C??GC??A??A???__??A???????H`G??OK??C?C@A??`@??@G@???__G?GAC???_Q???,~?@C`_S?__O@?G?A?@?@@?GG?_?@??C??A???_??C??@@??AA??A_??@O???O???A????A????C????O????G????A?????O????C?????G?????????????__??????????A@???G??_???O??_???@OC?????g@?????C@?????A?C???????O_??????c?????????????A??_?????????????G?@????G???_????O???_??@?@??C????_?_?@??????_?@??????C??C?????????P?????????a?????_?A???????O?@????????????O?????????A?????A???AC?????C???C_???S??????_???I?????@?
36,3,34,51,5,3,3,68,5,3,3,False,True,True,,asP@@GOD???@?A?A??_?G??_@A??@??`??@C?GQ???a?OAO??A????_???@???@@????O?_?@????COC??CGG???aA???E?,~?@C`_S?__O@?G?A?@?@@?GG?_?@??CO?AG??_??C??@???A????_???O???O???A????G????O????O????G????G?_??@?C???C?????G??????????????_???????????@????@?_????G?_????CC?????A@??????H??????@C????C?A?????G?A??????O@??????_A?????@??O?????G?A?????_??G????@???O??????O?O??????G?G?????_??@?????C???_?????@???O?????A???_???G????G????C????C????@?????OO???G????AA???A?????G????C?????O???@??????OO???_?????GG
37,3,34,51,5,3,3,68,5,3,3,False,True,True,,asP@@?OD???@?AAE????H??G??_??O??K??A?@????a???????D???H????_D?O?@?@?G?_?a?O??a?AC?O?@???_?__??G,~?@C`_S?__O@?G?A?@?@??G??_?@??CO?AG??_??C??@?C?A?G?A???@????O???A????a???@C???@?????_????_?_??C?C???O?????_?????A????????_???_???????@????G__????P?_?????A???????_???_?@????C??C???????C???????G????@??A????A??@????O??@????A???G?????_?_?????@?@?????????A????????C?????????e????????EO?????O??C??????_??G???G?????A???C?????@?????@?C????????G?_????????????g?????????@O???C@?????O???A?_????G
38,3,34,51,5,3,3,68,5,3,3,False,True,True,,asP@@?OD???@?AAE??_CG??cAA??????C@?A?G@_??????@???A?G?A????_A??BA???g??@???@@?GG???G??`A???A@?O,~?@C`_S?__O@?G?A?@?@??G??_?@??CO?AG??_??C??@?C?A?G?A???@????O???A????_???@????@?????_????_????C?????G?C??@??G??@?G???A?C????@???????O@???@???????C?G???@?@?????_?O??????O??????@?????O?C?????_?G?????G?C?????C?G???????A???????@?????_??A????@???C?????@C??????????@C?????P???????????CG???C???CA????G???GA?????A????????????A?_?????_????????????G@???G????G?_???O????O?_??@?C????A????_A?????_
